REGION; NAISTYP_SORT; NAISTYP; SISF_NR; VORH; QUELLE_BA
"m";"0035.0001201";"35S med";"0402700";"c";"GC MF"
"m";"0035.0001201";"35S med";"0413600";"c";"GC MF"
"m";"0035.0001201";"35S med";"0421400";"b";"GC MF"
"m";"0035.0001201";"35S med";"0421500";"c";"GC MF"
"m";"0035.0001201";"35S med";"0432800";"c";"GC MF"
"m";"0035.0001201";"35S med";"0433000";"c";"GC MF"
"m";"0036.0000001";"36 med";"0000300";"a";"GC MF"
"m";"0036.0000001";"36 med";"0000700";"c";"GC MF"
"m";"0036.0000001";"36 med";"0000800";"c";"GC MF"
"m";"0036.0000001";"36 med";"0009500";"b";"GC MF"
"m";"0036.0000001";"36 med";"0096900";"c";"GC MF"
"m";"0036.0000001";"36 med";"0097800";"b";"GC MF"
"m";"0036.0000001";"36 med";"0137700";"b";"GC MF"
"m";"0036.0000001";"36 med";"0165000";"c";"GC MF"
"m";"0036.0000001";"36 med";"0172200";"b";"GC MF"
"m";"0036.0000001";"36 med";"0174200";"b";"GC MF"
"m";"0036.0000001";"36 med";"0174300";"b";"GC MF"
"m";"0036.0000001";"36 med";"0213300";"b";"GC MF"
"m";"0036.0000001";"36 med";"0217500";"b";"GC MF"
"m";"0036.0000001";"36 med";"0231500";"a";"GC MF"
"m";"0036.0000001";"36 med";"0238050";"b";"GC MF"
"m";"0036.0000001";"36 med";"0252900";"b";"GC MF"
"m";"0036.0000001";"36 med";"0287100";"a";"GC MF"
"m";"0036.0000001";"36 med";"0305900";"b";"GC MF"
"m";"0036.0000001";"36 med";"0317500";"c";"GC MF"
"m";"0036.0000001";"36 med";"0328400";"b";"GC MF"
"m";"0036.0000001";"36 med";"0329500";"b";"GC MF"
"m";"0036.0000001";"36 med";"0335300";"c";"GC MF"
"m";"0036.0000001";"36 med";"0335600";"b";"GC MF"
"m";"0036.0000001";"36 med";"0335800";"b";"GC MF"
"m";"0036.0000001";"36 med";"0335900";"b";"GC MF"
"m";"0036.0000001";"36 med";"0336000";"a";"GC MF"
"m";"0036.0000001";"36 med";"0336100";"c";"GC MF"
"m";"0036.0000001";"36 med";"0336200";"c";"GC MF"
"m";"0036.0000001";"36 med";"0346500";"b";"GC MF"
"m";"0036.0000001";"36 med";"0363700";"c";"GC MF"
"m";"0036.0000001";"36 med";"0402200";"b";"GC MF"
"m";"0036.0000001";"36 med";"0402500";"c";"GC MF"
"m";"0036.0000001";"36 med";"0402700";"b";"GC MF"
"m";"0036.0000001";"36 med";"0413600";"b";"GC MF"
"m";"0036.0000001";"36 med";"0421400";"c";"GC MF"
"m";"0036.0000001";"36 med";"0421500";"c";"GC MF"
"m";"0036.0000001";"36 med";"0422450";"c";"GC MF"
"m";"0036.0000001";"36 med";"0432800";"c";"GC MF"
"m";"0036.0000001";"36 med";"0433000";"c";"GC MF"
"m";"0037.0000001";"37 med";"0009500";"c";"GC MF"
"m";"0037.0000001";"37 med";"0097800";"b";"GC MF"
"m";"0037.0000001";"37 med";"0172200";"b";"GC MF"
"m";"0037.0000001";"37 med";"0174300";"a";"GC MF"
"m";"0037.0000001";"37 med";"0213300";"c";"GC MF"
"m";"0037.0000001";"37 med";"0231500";"b";"GC MF"
"m";"0037.0000001";"37 med";"0252900";"b";"GC MF"
"m";"0037.0000001";"37 med";"0275100";"c";"GC MF"
"m";"0037.0000001";"37 med";"0287100";"a";"GC MF"
"m";"0037.0000001";"37 med";"0305900";"b";"GC MF"
"m";"0037.0000001";"37 med";"0329500";"c";"GC MF"
"m";"0037.0000001";"37 med";"0335300";"c";"GC MF"
"m";"0037.0000001";"37 med";"0335800";"a";"GC MF"
"m";"0037.0000001";"37 med";"0336000";"a";"GC MF"
"m";"0037.0000001";"37 med";"0345600";"c";"GC MF"
"m";"0037.0000001";"37 med";"0402200";"c";"GC MF"
"m";"0038.1000001";"38* med";"0009500";"c";"GC MF"
"m";"0038.1000001";"38* med";"0097800";"b";"GC MF"
"m";"0038.1000001";"38* med";"0172200";"b";"GC MF"
"m";"0038.1000001";"38* med";"0174300";"a";"GC MF"
"m";"0038.1000001";"38* med";"0213300";"c";"GC MF"
"m";"0038.1000001";"38* med";"0231500";"b";"GC MF"
"m";"0038.1000001";"38* med";"0252900";"b";"GC MF"
"m";"0038.1000001";"38* med";"0275100";"c";"GC MF"
"m";"0038.1000001";"38* med";"0287100";"a";"GC MF"
"m";"0038.1000001";"38* med";"0305900";"b";"GC MF"
"m";"0038.1000001";"38* med";"0329500";"c";"GC MF"
"m";"0038.1000001";"38* med";"0335300";"c";"GC MF"
"m";"0038.1000001";"38* med";"0335800";"a";"GC MF"
"m";"0038.1000001";"38* med";"0336000";"a";"GC MF"
"m";"0038.1000001";"38* med";"0402200";"c";"GC MF"
"m";"0040.0000801";"40P med";"0000300";"c";"GC MF"
"m";"0040.0000801";"40P med";"0000800";"c";"GC MF"
"m";"0040.0000801";"40P med";"0009500";"a";"GC MF"
"m";"0040.0000801";"40P med";"0060400";"c";"GC MF"
"m";"0040.0000801";"40P med";"0097200";"c";"GC MF"
"m";"0040.0000801";"40P med";"0137700";"b";"GC MF"
"m";"0040.0000801";"40P med";"0174200";"c";"GC MF"
"m";"0040.0000801";"40P med";"0213300";"c";"GC MF"
"m";"0040.0000801";"40P med";"0217500";"b";"GC MF"
"m";"0040.0000801";"40P med";"0231500";"b";"GC MF"
"m";"0040.0000801";"40P med";"0252900";"b";"GC MF"
"m";"0040.0000801";"40P med";"0305900";"c";"GC MF"
"m";"0040.0000801";"40P med";"0317500";"b";"GC MF"
"m";"0040.0000801";"40P med";"0328400";"c";"GC MF"
"m";"0040.0000801";"40P med";"0330200";"b";"GC MF"
"m";"0040.0000801";"40P med";"0330600";"c";"GC MF"
"m";"0040.0000801";"40P med";"0335600";"c";"GC MF"
"m";"0040.0000801";"40P med";"0335900";"c";"GC MF"
"m";"0040.0000801";"40P med";"0336100";"c";"GC MF"
"m";"0040.0000801";"40P med";"0336200";"b";"GC MF"
"m";"0040.0000801";"40P med";"0345600";"c";"GC MF"
"m";"0040.0000801";"40P med";"0363700";"b";"GC MF"
"m";"0040.0000801";"40P med";"0402200";"c";"GC MF"
"m";"0040.0000801";"40P med";"0402700";"c";"GC MF"
"m";"0040.0000801";"40P med";"0421400";"c";"GC MF"
"m";"0040.0000801";"40P med";"0421500";"c";"GC MF"
"m";"0040.0000801";"40P med";"0432800";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0000300";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0009500";"a";"GC MF"
"m";"0040.0000821";"40PBl med";"0137700";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0172200";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0174200";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0174300";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0217500";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0231500";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0238050";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0252900";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0287100";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0305900";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0317500";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0328400";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0330200";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0335600";" ";"GC MF"
"m";"0040.0000821";"40PBl med";"0335900";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0336000";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0336200";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0345600";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0346500";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0363700";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0402200";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0421400";"b";"GC MF"
"m";"0040.0000821";"40PBl med";"0421500";"c";"GC MF"
"m";"0040.0000821";"40PBl med";"0422450";"c";"GC MF"
"m";"0042.0000201";"42C med";"0009500";"b";"GC MF"
"m";"0042.0000201";"42C med";"0060400";"c";"GC MF"
"m";"0042.0000201";"42C med";"0097200";"c";"GC MF"
"m";"0042.0000201";"42C med";"0213300";"c";"GC MF"
"m";"0042.0000201";"42C med";"0231500";"c";"GC MF"
"m";"0042.0000201";"42C med";"0305900";"b";"GC MF"
"m";"0042.0000201";"42C med";"0317500";"c";"GC MF"
"m";"0042.0000201";"42C med";"0328400";"c";"GC MF"
"m";"0042.0000201";"42C med";"0330200";"b";"GC MF"
"m";"0042.0000201";"42C med";"0335600";"b";"GC MF"
"m";"0042.0000201";"42C med";"0335800";"c";"GC MF"
"m";"0042.0000201";"42C med";"0335900";"a";"GC MF"
"m";"0042.0000201";"42C med";"0336000";"b";"GC MF"
"m";"0042.0000201";"42C med";"0336100";"c";"GC MF"
"m";"0042.0000201";"42C med";"0336200";"c";"GC MF"
"m";"0042.0000201";"42C med";"0336250";"c";"GC MF"
"m";"0042.0000201";"42C med";"0346500";"b";"GC MF"
"m";"0042.0000201";"42C med";"0402200";"b";"GC MF"
"m";"0042.0001101";"42Q med";"0009500";"b";"GC MF"
"m";"0042.0001101";"42Q med";"0060400";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0097200";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0213300";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0231500";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0305900";"b";"GC MF"
"m";"0042.0001101";"42Q med";"0317500";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0330200";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0335600";"b";"GC MF"
"m";"0042.0001101";"42Q med";"0335900";"a";"GC MF"
"m";"0042.0001101";"42Q med";"0336000";"b";"GC MF"
"m";"0042.0001101";"42Q med";"0336100";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0336200";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0336250";"c";"GC MF"
"m";"0042.0001101";"42Q med";"0346500";"b";"GC MF"
"m";"0042.0001101";"42Q med";"0402200";"b";"GC MF"
"m";"0042.0001401";"42V med";"0009500";"c";"GC MF"
"m";"0042.0001401";"42V med";"0060400";"c";"GC MF"
"m";"0042.0001401";"42V med";"0097200";"b";"GC MF"
"m";"0042.0001401";"42V med";"0213300";"b";"GC MF"
"m";"0042.0001401";"42V med";"0231500";"c";"GC MF"
"m";"0042.0001401";"42V med";"0305900";"c";"GC MF"
"m";"0042.0001401";"42V med";"0306100";"c";"GC MF"
"m";"0042.0001401";"42V med";"0317500";"c";"GC MF"
"m";"0042.0001401";"42V med";"0328400";"c";"GC MF"
"m";"0042.0001401";"42V med";"0330200";"b";"GC MF"
"m";"0042.0001401";"42V med";"0330600";"c";"GC MF"
"m";"0042.0001401";"42V med";"0335600";"b";"GC MF"
"m";"0042.0001401";"42V med";"0335900";"a";"GC MF"
"m";"0042.0001401";"42V med";"0336000";"b";"GC MF"
"m";"0042.0001401";"42V med";"0336100";"c";"GC MF"
"m";"0042.0001401";"42V med";"0336200";"c";"GC MF"
"m";"0042.0001401";"42V med";"0346500";"b";"GC MF"
"m";"0042.0001401";"42V med";"0363700";"c";"GC MF"
"m";"0042.0001401";"42V med";"0402200";"b";"GC MF"
"m";"0042.0001401";"42V med";"0402300";"c";"GC MF"
"m";"0042.0001401";"42V med";"0413600";"c";"GC MF"
"m";"0042.0001401";"42V med";"0421400";"c";"GC MF"
"m";"0042.0001401";"42V med";"0422450";"c";"GC MF"
"m";"0042.0110001";"42r med";"0009500";"c";"GC MF"
"m";"0042.0110001";"42r med";"0231500";"c";"GC MF"
"m";"0042.0110001";"42r med";"0275100";"c";"GC MF"
"m";"0042.0110001";"42r med";"0305900";"b";"GC MF"
"m";"0042.0110001";"42r med";"0335600";"c";"GC MF"
"m";"0042.0110001";"42r med";"0335800";"c";"GC MF"
"m";"0042.0110001";"42r med";"0335900";"c";"GC MF"
"m";"0042.0110001";"42r med";"0336000";"b";"GC MF"
"m";"0042.0110001";"42r med";"0336250";"c";"GC MF"
"m";"0042.0110001";"42r med";"0346500";"c";"GC MF"
"m";"0042.0110001";"42r med";"0402200";"c";"GC MF"
"m";"0042.0120001";"42B med";"0009500";"c";"GC MF"
"m";"0042.0120001";"42B med";"0097800";"b";"GC MF"
"m";"0042.0120001";"42B med";"0172200";"b";"GC MF"
"m";"0042.0120001";"42B med";"0231500";"b";"GC MF"
"m";"0042.0120001";"42B med";"0252900";"c";"GC MF"
"m";"0042.0120001";"42B med";"0275100";"c";"GC MF"
"m";"0042.0120001";"42B med";"0287100";"b";"GC MF"
"m";"0042.0120001";"42B med";"0305900";"b";"GC MF"
"m";"0042.0120001";"42B med";"0329500";"c";"GC MF"
"m";"0042.0120001";"42B med";"0335800";"b";"GC MF"
"m";"0042.0120001";"42B med";"0335900";"c";"GC MF"
"m";"0042.0120001";"42B med";"0336000";"a";"GC MF"
"m";"0042.0120001";"42B med";"0336250";"c";"GC MF"
"m";"0042.0120001";"42B med";"0346500";"c";"GC MF"
"m";"0042.0120001";"42B med";"0402200";"c";"GC MF"
"m";"0042.0120001";"42B med";"0402700";"c";"GC MF"
"m";"0042.0130001";"42t med";"0000300";"b";"GC MF"
"m";"0042.0130001";"42t med";"0009500";"b";"GC MF"
"m";"0042.0130001";"42t med";"0060400";"c";"GC MF"
"m";"0042.0130001";"42t med";"0097200";"b";"GC MF"
"m";"0042.0130001";"42t med";"0165000";"c";"GC MF"
"m";"0042.0130001";"42t med";"0174300";"c";"GC MF"
"m";"0042.0130001";"42t med";"0213300";"b";"GC MF"
"m";"0042.0130001";"42t med";"0231500";"b";"GC MF"
"m";"0042.0130001";"42t med";"0238050";"c";"GC MF"
"m";"0042.0130001";"42t med";"0287100";"c";"GC MF"
"m";"0042.0130001";"42t med";"0305900";"c";"GC MF"
"m";"0042.0130001";"42t med";"0317500";"c";"GC MF"
"m";"0042.0130001";"42t med";"0328400";"c";"GC MF"
"m";"0042.0130001";"42t med";"0330200";"b";"GC MF"
"m";"0042.0130001";"42t med";"0330600";"c";"GC MF"
"m";"0042.0130001";"42t med";"0335600";"b";"GC MF"
"m";"0042.0130001";"42t med";"0335800";"c";"GC MF"
"m";"0042.0130001";"42t med";"0335900";"a";"GC MF"
"m";"0042.0130001";"42t med";"0336000";"b";"GC MF"
"m";"0042.0130001";"42t med";"0336100";"c";"GC MF"
"m";"0042.0130001";"42t med";"0336200";"c";"GC MF"
"m";"0042.0130001";"42t med";"0336250";"c";"GC MF"
"m";"0042.0130001";"42t med";"0346500";"b";"GC MF"
"m";"0042.0130001";"42t med";"0363700";"c";"GC MF"
"m";"0042.0130001";"42t med";"0402200";"b";"GC MF"
"m";"0042.0130001";"42t med";"0402300";"c";"GC MF"
"m";"0042.0130001";"42t med";"0413600";"c";"GC MF"
"m";"0042.0130001";"42t med";"0421400";"c";"GC MF"
"m";"0042.0130001";"42t med";"0422450";"c";"GC MF"
"m";"0043.0000001";"43 med";"0025200";"c";"GC MF"
"m";"0043.0000001";"43 med";"0174200";"b";"GC MF"
"m";"0043.0000001";"43 med";"0217500";"c";"GC MF"
"m";"0043.0000001";"43 med";"0308600";"c";"GC MF"
"m";"0043.0000001";"43 med";"0317100";"b";"GC MF"
"m";"0043.0000001";"43 med";"0317300";"b";"GC MF"
"m";"0043.0000001";"43 med";"0329700";"c";"GC MF"
"m";"0043.0000001";"43 med";"0336200";"b";"GC MF"
"m";"0043.0000001";"43 med";"0346500";"c";"GC MF"
"m";"0043.0000001";"43 med";"0362800";"a";"GC MF"
"m";"0043.0000001";"43 med";"0363900";"c";"GC MF"
"m";"0043.0000001";"43 med";"0364000";"b";"GC MF"
"m";"0043.0000001";"43 med";"0365800";"b";"GC MF"
"m";"0043.0000001";"43 med";"0432800";"c";"GC MF"
"m";"0043.0001201";"43S med";"0000300";"c";"GC MF"
"m";"0043.0001201";"43S med";"0009500";"b";"GC MF"
"m";"0043.0001201";"43S med";"0217500";"c";"GC MF"
"m";"0043.0001201";"43S med";"0308600";"c";"GC MF"
"m";"0043.0001201";"43S med";"0317100";"c";"GC MF"
"m";"0043.0001201";"43S med";"0317300";"c";"GC MF"
"m";"0043.0001201";"43S med";"0328400";"c";"GC MF"
"m";"0043.0001201";"43S med";"0336100";"c";"GC MF"
"m";"0043.0001201";"43S med";"0346500";"c";"GC MF"
"m";"0043.0001201";"43S med";"0362800";"c";"GC MF"
"m";"0043.0001201";"43S med";"0363900";"b";"GC MF"
"m";"0043.0001201";"43S med";"0364000";"a";"GC MF"
"m";"0043.0001201";"43S med";"0365800";"b";"GC MF"
"m";"0043.0001201";"43S med";"0432800";"c";"GC MF"
"m";"0043.1000001";"43* med";"0000300";"c";"GC MF"
"m";"0043.1000001";"43* med";"0000700";"c";"GC MF"
"m";"0043.1000001";"43* med";"0000800";"c";"GC MF"
"m";"0043.1000001";"43* med";"0009500";"b";"GC MF"
"m";"0043.1000001";"43* med";"0025200";"c";"GC MF"
"m";"0043.1000001";"43* med";"0025300";"c";"GC MF"
"m";"0043.1000001";"43* med";"0097200";"c";"GC MF"
"m";"0043.1000001";"43* med";"0174200";"c";"GC MF"
"m";"0043.1000001";"43* med";"0174300";"c";"GC MF"
"m";"0043.1000001";"43* med";"0213300";"c";"GC MF"
"m";"0043.1000001";"43* med";"0217500";"b";"GC MF"
"m";"0043.1000001";"43* med";"0238050";"c";"GC MF"
"m";"0043.1000001";"43* med";"0287100";"b";"GC MF"
"m";"0043.1000001";"43* med";"0317100";"c";"GC MF"
"m";"0043.1000001";"43* med";"0317300";"a";"GC MF"
"m";"0043.1000001";"43* med";"0317500";"c";"GC MF"
"m";"0043.1000001";"43* med";"0328400";"b";"GC MF"
"m";"0043.1000001";"43* med";"0335600";"c";"GC MF"
"m";"0043.1000001";"43* med";"0335900";"c";"GC MF"
"m";"0043.1000001";"43* med";"0336000";"b";"GC MF"
"m";"0043.1000001";"43* med";"0336100";"b";"GC MF"
"m";"0043.1000001";"43* med";"0336200";"c";"GC MF"
"m";"0043.1000001";"43* med";"0346500";"b";"GC MF"
"m";"0043.1000001";"43* med";"0362800";"c";"GC MF"
"m";"0043.1000001";"43* med";"0363700";"c";"GC MF"
"m";"0043.1000001";"43* med";"0363900";"c";"GC MF"
"m";"0043.1000001";"43* med";"0364000";"a";"GC MF"
"m";"0043.1000001";"43* med";"0365800";"b";"GC MF"
"m";"0043.1000001";"43* med";"0402200";"c";"GC MF"
"m";"0043.1000001";"43* med";"0413600";"c";"GC MF"
"m";"0043.1000001";"43* med";"0421400";"b";"GC MF"
"m";"0043.1000001";"43* med";"0422450";"b";"GC MF"
"m";"0043.1000001";"43* med";"0432800";"c";"GC MF"
"m";"0043.1000001";"43* med";"0433000";"c";"GC MF"
"m";"0044.0000001";"44 med";"0025200";"b";"GC MF"
"m";"0044.0000001";"44 med";"0174200";"b";"GC MF"
"m";"0044.0000001";"44 med";"0231500";"c";"GC MF"
"m";"0044.0000001";"44 med";"0308600";"c";"GC MF"
"m";"0044.0000001";"44 med";"0317300";"c";"GC MF"
"m";"0044.0000001";"44 med";"0328400";"c";"GC MF"
"m";"0044.0000001";"44 med";"0329700";"c";"GC MF"
"m";"0044.0000001";"44 med";"0336200";"c";"GC MF"
"m";"0044.0000001";"44 med";"0362800";"c";"GC MF"
"m";"0044.0000001";"44 med";"0433000";"c";"GC MF"
"m";"0066.0000001";"66 med";"0000300";"c";"GC MF"
"m";"0066.0000001";"66 med";"0000700";"c";"GC MF"
"m";"0066.0000001";"66 med";"0009500";"b";"GC MF"
"m";"0066.0000001";"66 med";"0137700";"c";"GC MF"
"m";"0066.0000001";"66 med";"0172200";"c";"GC MF"
"m";"0066.0000001";"66 med";"0174300";"c";"GC MF"
"m";"0066.0000001";"66 med";"0217500";"b";"GC MF"
"m";"0066.0000001";"66 med";"0231500";"b";"GC MF"
"m";"0066.0000001";"66 med";"0238050";"b";"GC MF"
"m";"0066.0000001";"66 med";"0252900";"c";"GC MF"
"m";"0066.0000001";"66 med";"0305900";"c";"GC MF"
"m";"0066.0000001";"66 med";"0306100";"c";"GC MF"
"m";"0066.0000001";"66 med";"0317500";"c";"GC MF"
"m";"0066.0000001";"66 med";"0328400";"c";"GC MF"
"m";"0066.0000001";"66 med";"0335300";"c";"GC MF"
"m";"0066.0000001";"66 med";"0335600";"b";"GC MF"
"m";"0066.0000001";"66 med";"0335800";"c";"GC MF"
"m";"0066.0000001";"66 med";"0335900";"c";"GC MF"
"m";"0066.0000001";"66 med";"0336000";"b";"GC MF"
"m";"0066.0000001";"66 med";"0336100";"b";"GC MF"
"m";"0066.0000001";"66 med";"0336200";"c";"GC MF"
"m";"0066.0000001";"66 med";"0345600";"c";"GC MF"
"m";"0066.0000001";"66 med";"0346500";"a";"GC MF"
"m";"0066.0000001";"66 med";"0363700";"c";"GC MF"
"m";"0066.0000001";"66 med";"0402200";"c";"GC MF"
"m";"0066.0000001";"66 med";"0402500";"c";"GC MF"
"m";"0066.0000001";"66 med";"0402700";"c";"GC MF"
"m";"0066.0000001";"66 med";"0413600";"c";"GC MF"
"m";"0091.0000001";"91 med";"0000300";"c";"GC MF"
"m";"0091.0000001";"91 med";"0000700";"c";"GC MF"
"m";"0091.0000001";"91 med";"0000800";"c";"GC MF"
"m";"0091.0000001";"91 med";"0006900";"c";"GC MF"
"m";"0091.0000001";"91 med";"0009500";"a";"GC MF"
"m";"0091.0000001";"91 med";"0060400";"c";"GC MF"
"m";"0091.0000001";"91 med";"0097200";"c";"GC MF"
"m";"0091.0000001";"91 med";"0097800";"c";"GC MF"
"m";"0091.0000001";"91 med";"0113399";"b";"GC MF"
"m";"0091.0000001";"91 med";"0137700";"b";"GC MF"
"m";"0091.0000001";"91 med";"0172200";"b";"GC MF"
"m";"0091.0000001";"91 med";"0174200";"c";"GC MF"
"m";"0091.0000001";"91 med";"0174300";"c";"GC MF"
"m";"0091.0000001";"91 med";"0213300";"b";"GC MF"
"m";"0091.0000001";"91 med";"0217500";"b";"GC MF"
"m";"0091.0000001";"91 med";"0231500";"a";"GC MF"
"m";"0091.0000001";"91 med";"0287100";"b";"GC MF"
"m";"0091.0000001";"91 med";"0305900";"c";"GC MF"
"m";"0091.0000001";"91 med";"0317500";"c";"GC MF"
"m";"0091.0000001";"91 med";"0328400";"b";"GC MF"
"m";"0091.0000001";"91 med";"0330200";"a";"GC MF"
"m";"0091.0000001";"91 med";"0335300";"c";"GC MF"
"m";"0091.0000001";"91 med";"0335600";"c";"GC MF"
"m";"0091.0000001";"91 med";"0335800";"c";"GC MF"
"m";"0091.0000001";"91 med";"0335900";"c";"GC MF"
"m";"0091.0000001";"91 med";"0336000";"b";"GC MF"
"m";"0091.0000001";"91 med";"0336100";"c";"GC MF"
"m";"0091.0000001";"91 med";"0336200";"b";"GC MF"
"m";"0091.0000001";"91 med";"0345600";"b";"GC MF"
"m";"0091.0000001";"91 med";"0346500";"a";"GC MF"
"m";"0091.0000001";"91 med";"0363700";"b";"GC MF"
"m";"0091.0000001";"91 med";"0402200";"c";"GC MF"
"m";"0091.0000001";"91 med";"0402700";"c";"GC MF"
"m";"0091.0000001";"91 med";"0413600";"c";"GC MF"
"m";"0091.0000001";"91 med";"0421400";"c";"GC MF"
"m";"0091.0000001";"91 med";"0421500";"c";"GC MF"
"m";"0091.0000001";"91 med";"0422450";"a";"GC MF"
"m";"0091.0000001";"91 med";"0433000";"c";"GC MF"
"m";"0092.0010001";"92a med";"0000800";"c";"GC MF"
"m";"0092.0010001";"92a med";"0009500";"a";"GC MF"
"m";"0092.0010001";"92a med";"0097200";"c";"GC MF"
"m";"0092.0010001";"92a med";"0113399";"c";"GC MF"
"m";"0092.0010001";"92a med";"0137700";"c";"GC MF"
"m";"0092.0010001";"92a med";"0172200";"b";"GC MF"
"m";"0092.0010001";"92a med";"0174200";"c";"GC MF"
"m";"0092.0010001";"92a med";"0213300";"c";"GC MF"
"m";"0092.0010001";"92a med";"0217500";"b";"GC MF"
"m";"0092.0010001";"92a med";"0231500";"b";"GC MF"
"m";"0092.0010001";"92a med";"0238050";"c";"GC MF"
"m";"0092.0010001";"92a med";"0252900";"c";"GC MF"
"m";"0092.0010001";"92a med";"0287100";"b";"GC MF"
"m";"0092.0010001";"92a med";"0305900";"c";"GC MF"
"m";"0092.0010001";"92a med";"0308600";"c";"GC MF"
"m";"0092.0010001";"92a med";"0317500";"c";"GC MF"
"m";"0092.0010001";"92a med";"0328400";"c";"GC MF"
"m";"0092.0010001";"92a med";"0330200";"b";"GC MF"
"m";"0092.0010001";"92a med";"0336000";"b";"GC MF"
"m";"0092.0010001";"92a med";"0336200";"c";"GC MF"
"m";"0092.0010001";"92a med";"0345600";"a";"GC MF"
"m";"0092.0010001";"92a med";"0346500";"a";"GC MF"
"m";"0092.0010001";"92a med";"0363700";"c";"GC MF"
"m";"0092.0010001";"92a med";"0402700";"c";"GC MF"
"m";"0092.0010001";"92a med";"0422450";"b";"GC MF"
"m";"0092.0180001";"92z med";"0000300";"c";"GC MF"
"m";"0092.0180001";"92z med";"0000700";"c";"GC MF"
"m";"0092.0180001";"92z med";"0000800";"c";"GC MF"
"m";"0092.0180001";"92z med";"0009500";"a";"GC MF"
"m";"0092.0180001";"92z med";"0097200";"c";"GC MF"
"m";"0092.0180001";"92z med";"0137700";"b";"GC MF"
"m";"0092.0180001";"92z med";"0172200";"b";"GC MF"
"m";"0092.0180001";"92z med";"0174200";"c";"GC MF"
"m";"0092.0180001";"92z med";"0213300";"c";"GC MF"
"m";"0092.0180001";"92z med";"0217500";"b";"GC MF"
"m";"0092.0180001";"92z med";"0231500";"a";"GC MF"
"m";"0092.0180001";"92z med";"0238050";"a";"GC MF"
"m";"0092.0180001";"92z med";"0252900";"c";"GC MF"
"m";"0092.0180001";"92z med";"0287100";"b";"GC MF"
"m";"0092.0180001";"92z med";"0305900";"c";"GC MF"
"m";"0092.0180001";"92z med";"0317500";"c";"GC MF"
"m";"0092.0180001";"92z med";"0328400";"b";"GC MF"
