id;clnr;x;y;ip5areproz;ip50proz;custom_forest_type_code;custom_transition_forest_type_code;forest_type_code;transition_forest_type_code;altitudinal_zones_1995_code;altitudinal_zones_2085_less_dry_code;altitudinal_zones_2085_dry_code;forest_ecoregion_code;silver_fir_area_code
39424;140793;2800005;1131001;0,00;15,60;N0032.1000000;;32*;;83;81;82;4;3
39425;140793;2800005;1131001;41,20;15,00;N0032.1000000;;32*;;83;81;82;4;3
39426;140797;2802004;1130996;0,00;17,40;N0050.1000003;N0047.0000003;50*Re;47Re;83;81;20;4;3
39427;140797;2802004;1130996;10,80;16,20;N3001.0000000;;u-1;;83;81;20;4;3
39428;140797;2802004;1130996;89,20;66,40;N0050.1000003;N0047.0000003;50*Re;47Re;83;81;20;4;3
39429;140801;2804008;1131000;100,00;100,00;N0052.0001300;N0055.1000000;52T;55*;83;81;20;4;3
39430;140805;2806015;1131008;1,40;24,80;N0057.0000200;;57C;;90;81;82;4;3
39431;140805;2806015;1131008;98,60;75,20;N0060.0000000;N0057.0000200;60;57C;90;81;82;4;3
39432;141241;2552993;1129999;33,00;12,20;N0060.0000000;N0048.0000000;60;48;81;81;40;1;1
39433;141241;2552993;1129999;59,60;59,60;N0048.0000000;;48;;81;81;40;1;1
39434;141241;2552993;1129999;7,30;28,30;N0048.0000000;;48;;81;81;40;1;1
39435;141269;2567008;1129993;7,60;25,90;N0016.0000000;;16;;50;40;40;1;1
39436;141269;2567008;1129993;60,60;55,00;N0012.0010000;N0013.0010000;12a;13a;50;40;40;1;1
39437;141269;2567008;1129993;31,80;19,10;N3001.0000000;N3011.0000000;u-1;u-11;50;40;40;1;1
39438;141273;2569003;1130004;100,00;100,00;N0020.0000000;N0050.0000000;20;50;60;50;40;1;1
39439;141277;2571001;1129999;0,00;6,30;N3008.0000000;;u-8;;-10;81;50;1;1
39440;141277;2571001;1129999;0,00;1,50;N3008.0000000;;u-8;;-10;81;50;1;1
39441;141277;2571001;1129999;0,20;20,30;N3005.0000000;;u-5;;-10;81;50;1;1
39442;141277;2571001;1129999;99,80;71,80;N0057.0000200;N0060.0000000;57C;60;-10;81;50;1;1
39443;141289;2577001;1129997;100,00;100,00;N0060.0000100;;60A;;90;60;50;1;1
39444;141333;2598998;1130002;0,10;30,60;N0053.1000002;N0053.1000010;53*Ta;53*s;90;82;20;2b;3
39445;141333;2598998;1130002;99,90;69,40;N3006.0000000;;u-6;;90;82;20;2b;3
39446;141345;2604994;1129984;100,00;100,00;N0053.1000000;;53*;;83;20;20;2b;3
39447;141349;2607025;1129980;2,40;29,60;N0065.1000000;;65*;;20;20;20;2b;3
39448;141349;2607025;1129980;97,60;70,40;N0065.0000000;;65;;20;20;20;2b;3
39449;141353;2609006;1129997;100,00;100,00;N0065.1000000;;65*;;20;20;20;2b;3
39450;141357;2611003;1130001;100,00;100,00;N0038.0001200;N0065.1000000;38S;65*;20;20;20;2b;3
39451;141361;2613000;1130000;100,00;100,00;N0038.0001200;;38S;;20;20;20;2b;3
39452;141377;2621000;1129998;79,70;59,80;N0065.1000000;N0038.0001200;65*;38S;83;20;20;2b;3
39453;141377;2621000;1129998;20,30;40,20;N3005.0000000;;u-5;;83;20;20;2b;3
39454;141381;2622999;1130002;100,00;100,00;N0038.0001200;;38S;;20;20;20;2b;3
39455;141385;2625006;1130001;0,00;5,30;N0038.0001200;;38S;;20;20;20;2b;3
39456;141385;2625006;1130001;27,30;37,00;N0040.0130800;;40Pt;;20;20;20;2b;3
39457;141385;2625006;1130001;72,70;57,80;N0038.0001200;;38S;;20;20;20;2b;3
39458;141393;2629001;1130002;100,00;100,00;N0065.1000000;;65*;;20;20;20;2b;3
39459;141397;2631001;1129999;100,00;100,00;N0065.1000000;N0053.1000000;65*;53*;83;20;20;2b;3
39460;141401;2633004;1130003;100,00;100,00;N0068.1000000;;68*;;83;20;20;2b;3
39461;141405;2634992;1129997;100,00;100,00;N0055.1000000;;55*;;83;20;20;2b;3
39462;141466;2683003;1130013;51,40;34,10;N0051.0000000;N0050.1000000;51;50*;70;70;20;4;2
39463;141466;2683003;1130013;13,50;19,30;N3008.0000000;N0051.0000000;u-8;51;70;70;20;4;2
39464;141466;2683003;1130013;35,10;46,60;N0048.0000000;;48;;70;70;20;4;2
39465;141470;2685000;1130000;92,70;65,50;N0047.0000000;;47;;70;30;20;5a;1
39466;141470;2685000;1130000;7,30;29,70;N0047.0000000;N0040.0000800;47;40P;70;30;20;5a;1
39467;141470;2685000;1130000;0,00;4,80;N0040.0000800;;40P;;70;30;20;5a;1
39468;141474;2687005;1129993;0,00;14,10;N3011.0000000;;u-11;;81;70;20;5a;1
39469;141474;2687005;1129993;84,90;39,40;N0003.0000010;N0003.0000000;3s;3;81;70;20;5a;1
39470;141474;2687005;1129993;15,10;46,50;N3011.0000000;N0003.0000010;u-11;3s;81;70;20;5a;1
39471;141478;2689001;1130009;0,00;9,30;N0042.0130000;;42t;;30;30;00;5a;1
39472;141478;2689001;1130009;16,90;25,20;N3011.0000000;N0042.0110000;u-11;42r;30;30;00;5a;1
39473;141478;2689001;1130009;83,10;65,50;N0042.0000200;N0042.0130000;42C;42t;30;30;00;5a;1
39474;141482;2691005;1130006;0,00;5,60;N0019.0010000;N3011.0000000;19a;u-11;70;70;20;5a;1
39475;141482;2691005;1130006;0,00;2,70;N3011.0000000;N0019.0010000;u-11;19a;70;70;20;5a;1
39476;141482;2691005;1130006;2,00;11,60;N0019.0010000;;19a;;70;70;20;5a;1
39477;141482;2691005;1130006;0,00;2,80;N0019.0010000;N3011.0000000;19a;u-11;70;70;20;5a;1
39478;141482;2691005;1130006;1,20;8,70;N3011.0000000;N0019.0010000;u-11;19a;70;70;20;5a;1
39479;141482;2691005;1130006;96,80;68,50;N0019.0010000;;19a;;70;70;20;5a;1
39480;141486;2693036;1130052;26,30;17,20;N3008.0000000;;u-8;;81;70;81;5a;1
39481;141486;2693036;1130052;21,00;25,90;N3011.0000000;;u-11;;81;70;81;5a;1
39482;141486;2693036;1130052;52,60;48,30;N0003.0000000;N0059.0000500;3;59J;81;70;81;5a;1
39483;141486;2693036;1130052;0,00;8,50;N3011.0000000;;u-11;;81;70;81;5a;1
39484;141498;2699001;1129996;87,80;65,60;N0059.1000000;N0021.1000000;59*;21*;81;70;30;5a;1
39485;141498;2699001;1129996;0,00;5,80;N3011.0000000;N0059.1000000;u-11;59*;81;70;30;5a;1
39486;141498;2699001;1129996;12,20;28,70;N3011.0000000;;u-11;;81;70;30;5a;1
39487;141502;2701001;1129999;0,00;11,30;N3011.0000000;N0023.1000000;u-11;23*;81;70;30;5a;1
39488;141502;2701001;1129999;100,00;88,70;N0040.0000800;N0023.1000000;40P;23*;81;70;30;5a;1
39489;141526;2712994;1129997;7,70;9,80;N2001.0000000;;AV;;100;81;70;5a;1
39490;141526;2712994;1129997;55,80;34,00;N3011.0000000;N3008.0000000;u-11;u-8;100;81;70;5a;1
39491;141526;2712994;1129997;0,00;6,90;N2001.0000000;;AV;;100;81;70;5a;1
39492;141526;2712994;1129997;36,50;32,40;N2001.0000000;N3011.0000000;AV;u-11;100;81;70;5a;1
39493;141526;2712994;1129997;0,00;12,40;N3011.0000000;N3008.0000000;u-11;u-8;100;81;70;5a;1
39494;141526;2712994;1129997;0,00;4,60;N2001.0000000;N3011.0000000;AV;u-11;100;81;70;5a;1
39495;141530;2715002;1130004;100,00;100,00;N0047.0000000;N0019.0010000;47;19a;81;70;81;5a;1
39496;141534;2717003;1130001;94,50;94,70;N0040.0130820;;40PBlt;;70;30;00;5a;1
39497;141534;2717003;1130001;0,00;4,20;N3011.0000000;N0040.0130820;u-11;40PBlt;70;30;00;5a;1
39498;141534;2717003;1130001;5,50;1,10;N3011.0000000;;u-11;;70;30;00;5a;1
39499;141538;2718997;1129994;2,40;2,90;N3010.0000000;;u-10;;20;20;00;5a;1
39500;141538;2718997;1129994;5,40;2,90;N3010.0000000;;u-10;;20;20;00;5a;1
39501;141538;2718997;1129994;0,00;10,20;N3002.0000000;;u-2;;20;20;00;5a;1
39502;141538;2718997;1129994;8,50;4,30;N3001.0000000;;u-1;;20;20;00;5a;1
39503;141538;2718997;1129994;38,00;30,70;N0091.0000000;N0035.0001100;91;35Q;20;20;00;5a;1
39504;141538;2718997;1129994;0,00;7,20;N0091.0000000;N0035.0001100;91;35Q;20;20;00;5a;1
39505;141538;2718997;1129994;45,70;41,80;N0091.0000000;N0035.0001100;91;35Q;20;20;00;5a;1
39506;141542;2721002;1130010;71,00;82,80;N0019.0010000;N0003.0000010;19a;3s;70;30;20;5a;1
39507;141542;2721002;1130010;0,00;1,60;N0019.0010000;N3011.0000000;19a;u-11;70;30;20;5a;1
39508;141542;2721002;1130010;29,00;8,20;N0019.0010000;N3011.0000000;19a;u-11;70;30;20;5a;1
39509;141542;2721002;1130010;0,00;4,10;N3011.0000000;N0003.0000010;u-11;3s;70;30;20;5a;1
39510;141542;2721002;1130010;0,00;3,20;N0019.0010000;N3011.0000000;19a;u-11;70;30;20;5a;1
39511;141546;2722996;1130003;0,00;2,20;N0024.1000030;;24*Fe;;81;70;20;5a;1
39512;141546;2722996;1130003;55,40;45,40;N0024.0000000;;24;;81;70;20;5a;1
39513;141546;2722996;1130003;44,60;52,40;N0019.0000600;;19L;;81;70;20;5a;1
39514;141558;2729006;1129998;16,20;38,70;N0040.0130800;;40Pt;;81;20;00;5a;1
39515;141558;2729006;1129998;32,30;38,40;N0040.0130800;;40Pt;;81;20;00;5a;1
39516;141558;2729006;1129998;51,50;22,90;N0025.0010000;N0040.0130820;25a;40PBlt;81;20;00;5a;1
39517;141562;2730994;1130012;100,00;100,00;N0057.0000200;;57C;;-10;81;70;5a;1
39518;141566;2732997;1130001;62,30;83,70;N0057.0000200;N3000.0000000;57C;u;90;70;81;5a;1
39519;141566;2732997;1130001;37,70;16,30;N3011.0000000;;u-11;;90;70;81;5a;1
39520;141570;2734999;1130001;13,80;9,10;N0042.0001100;N0025.0010010;42Q;25as;20;00;00;5a;1
39521;141570;2734999;1130001;86,10;90,90;N0025.0010000;;25a;;20;00;00;5a;1
39522;141574;2737001;1130002;100,00;100,00;N0019.0000600;N0047.0000000;19L;47;81;20;20;5a;1
39523;141578;2739008;1129983;58,70;50,60;N0047.1000001;N0058.0000030;47*Lä;58Fe;90;70;81;4;1
39524;141578;2739008;1129983;0,00;5,20;N0057.0000200;N0047.1000001;57C;47*Lä;90;70;81;4;1
39525;141578;2739008;1129983;41,30;39,80;N3011.0000000;N0047.1000001;u-11;47*Lä;90;70;81;4;1
39526;141578;2739008;1129983;0,00;4,40;N3011.0000000;N2001.0000000;u-11;AV;90;70;81;4;1
39527;141582;2741006;1129998;1,20;22,00;N0057.0000200;N0047.0000000;57C;47;90;70;20;4;1
39528;141582;2741006;1129998;0,90;20,90;N0021.1000000;;21*;;90;70;20;4;1
39529;141582;2741006;1129998;25,00;10,10;N3011.0000000;;u-11;;90;70;20;4;1
39530;141582;2741006;1129998;16,70;4,70;N3011.0000000;;u-11;;90;70;20;4;1
39531;141582;2741006;1129998;56,20;42,30;N0021.1000000;;21*;;90;70;20;4;1
39532;141610;2798999;1130002;0,00;4,60;N0059.1000000;;59*;;-10;90;82;4;3
39533;141610;2798999;1130002;63,40;43,60;N3000.0000000;N2009.0000000;u;Rhod;-10;90;82;4;3
39534;141610;2798999;1130002;36,50;51,80;N0059.1000000;;59*;;-10;90;82;4;3
39535;141614;2801001;1129995;100,00;100,00;N0047.0001600;N0047.0000303;47H;47DRe;83;81;82;4;3
39536;141618;2803008;1129987;100,00;100,00;N0055.1000000;N0047.0001600;55*;47H;83;82;20;4;3
39537;142038;2499998;1128999;0,00;0,50;N3010.0000000;;u-10;;20;20;20;M;1
39538;142038;2499998;1128999;45,40;31,60;N0035.0010000;;35A;;20;20;20;M;1
39539;142038;2499998;1128999;0,00;18,20;N0035.0010000;;35A;;20;20;20;M;1
39540;142038;2499998;1128999;29,90;23,30;N3007.0000000;;u-7;;20;20;20;M;1
39541;142038;2499998;1128999;15,50;21,70;N3004.0000000;;u-4;;20;20;20;M;1
39542;142038;2499998;1128999;9,10;4,70;N3010.0000000;;u-10;;20;20;20;M;1
39543;142059;2555998;1129002;29,20;41,00;N0020.0000000;N0022.0000100;20;22A;60;40;40;1;1
39544;142059;2555998;1129002;70,80;59,00;N0018.0140000;N0019.0000000;18w;19;60;40;40;1;1
39545;142063;2557993;1129002;49,00;25,00;N3001.0000000;;u-1;;40;40;20;1;1
39546;142063;2557993;1129002;17,60;33,30;N0010.0010000;;10a;;40;40;20;1;1
39547;142063;2557993;1129002;33,30;41,60;N0010.0010000;N0001.0000000;10a;1;40;40;20;1;1
39548;142079;2565997;1129006;100,00;100,00;N0012.0050000;N0014.0000000;12e;14;50;40;40;1;1
39549;142083;2568001;1129003;100,00;100,00;N0018.0000000;N0012.0010000;18;12a;60;40;40;1;1
39550;142087;2570001;1129000;0,00;2,90;N3006.0000000;;u-6;;81;60;40;1;1
39551;142087;2570001;1129000;27,70;47,70;N3006.0000000;;u-6;;81;60;40;1;1
39552;142087;2570001;1129000;72,30;48,50;N0051.0000000;;51;;81;60;40;1;1
39553;142087;2570001;1129000;0,00;1,00;N3006.0000000;;u-6;;81;60;40;1;1
39554;142091;2571997;1128993;0,00;10,10;N3001.0000000;;u-1;;90;60;40;1;1
39555;142091;2571997;1128993;0,00;0,80;N3005.0000000;;u-5;;90;60;40;1;1
39556;142091;2571997;1128993;0,00;12,40;N0060.0000000;N0049.0000000;60;49;90;60;40;1;1
39557;142091;2571997;1128993;100,00;76,70;N0060.0000000;N0049.0000000;60;49;90;60;40;1;1
39558;142095;2574003;1129001;87,70;43,50;N0027.1000000;;27*;;81;50;40;1;1
39559;142095;2574003;1129001;5,10;25,20;N3005.0000000;;u-5;;81;50;40;1;1
39560;142095;2574003;1129001;4,30;8,70;N0050.0000800;;50P;;81;50;40;1;1
39561;142095;2574003;1129001;0,00;6,40;N0050.0000800;;50P;;81;50;40;1;1
39562;142095;2574003;1129001;2,90;16,20;N0049.0000000;N0050.0000000;49;50;81;50;40;1;1
39563;142099;2576013;1128988;100,00;100,00;N0050.0000000;;50;;81;60;40;1;1
39564;142127;2589999;1128999;52,70;15,90;N0053.0000100;N0069.0000000;53A;69;83;82;20;2b;3
39565;142127;2589999;1128999;42,40;62,20;N0053.0000100;;53A;;83;82;20;2b;3
39566;142127;2589999;1128999;4,90;14,20;N3010.0000000;;u-10;;83;82;20;2b;3
39567;142127;2589999;1128999;0,00;7,60;N0069.0000000;;69;;83;82;20;2b;3
39568;142143;2597998;1128999;100,00;100,00;N0053.0000102;;53ATa;;83;82;20;2b;3
39569;142147;2599999;1129001;0,00;1,90;N3008.0000000;;u-8;;82;20;20;2b;2
39570;142147;2599999;1129001;4,50;11,50;N3008.0000000;;u-8;;82;20;20;2b;2
39571;142147;2599999;1129001;92,30;67,00;N0052.0000000;;52;;82;20;20;2b;2
39572;142147;2599999;1129001;3,30;19,60;N3008.0000000;;u-8;;82;20;20;2b;2
39573;142159;2606004;1129004;74,90;73,00;N0040.1000000;;40*;;83;20;20;2b;3
39574;142159;2606004;1129004;25,10;19,70;N3008.0000000;;u-8;;83;20;20;2b;3
39575;142159;2606004;1129004;0,00;4,70;N3001.0000000;;u-1;;83;20;20;2b;3
39576;142159;2606004;1129004;0,00;2,70;N3005.0000000;;u-5;;83;20;20;2b;3
39577;142175;2614013;1128998;100,00;100,00;N0066.0000000;;66;;20;20;20;2b;3
39578;142215;2634001;1129002;93,70;68,20;N0023.0001600;;23H;;83;20;20;2b;3
39579;142215;2634001;1129002;6,30;31,80;N3005.0000000;;u-5;;83;20;20;2b;3
39580;142219;2636001;1128998;100,00;100,00;N0068.1000000;N0038.0001200;68*;38S;83;20;20;2b;3
39581;142223;2637998;1129001;87,10;73,80;N0032.1000000;N0026.0090000;32*;26h;20;20;20;2b;3
39582;142223;2637998;1129001;0,00;4,00;N3005.0000000;;u-5;;20;20;20;2b;3
39583;142223;2637998;1129001;12,90;22,20;N3005.0000000;;u-5;;20;20;20;2b;3
39584;142239;2645994;1129001;100,00;100,00;N0053.1000000;;53*;;82;82;20;2b;2
39585;142276;2682000;1128998;89,00;32,70;N2009.0000000;N3008.0000000;Rhod;u-8;-10;82;83;4;2
39586;142276;2682000;1128998;10,90;67,30;N0059.1000000;;59*;;-10;82;83;4;2
39587;142280;2684000;1129002;100,00;100,00;N0058.0000000;N0047.0000700;58;47M;90;70;81;5a;1
39588;142284;2685972;1129002;100,00;100,00;N0034.0010000;;34a;;30;30;00;5a;1
39589;142288;2688003;1129002;10,20;18,90;N0003.0100000;;3L/4L;;30;20;00;5a;1
39590;142288;2688003;1129002;45,10;37,30;N0025.0010000;;25a;;30;20;00;5a;1
39591;142288;2688003;1129002;44,70;43,90;N3005.0000000;;u-5;;30;20;00;5a;1
39592;142296;2692001;1129002;0,20;20,10;N3011.0000000;N0003.0000010;u-11;3s;70;30;20;5a;1
39593;142296;2692001;1129002;81,00;46,90;N0003.0000010;;3s;;70;30;20;5a;1
39594;142296;2692001;1129002;18,40;10,50;N3011.0000000;;u-11;;70;30;20;5a;1
39595;142296;2692001;1129002;0,40;20,70;N0003.0000000;N0003.0000010;3;3s;70;30;20;5a;1
39596;142296;2692001;1129002;0,00;1,90;N0003.0000010;N0003.0000000;3s;3;70;30;20;5a;1
39597;142316;2701999;1129001;66,80;25,70;N0034.0010000;N0040.0130800;34a;40Pt;70;30;10;5a;1
39598;142316;2701999;1129001;33,20;74,30;N3008.0000000;;u-8;;70;30;10;5a;1
39599;142320;2704001;1129001;0,00;6,20;N3011.0000000;N3008.0000000;u-11;u-8;70;30;30;5a;1
39600;142320;2704001;1129001;1,80;15,10;N0003.0000000;;3;;70;30;30;5a;1
39601;142320;2704001;1129001;0,00;14,30;N0040.0000800;;40P;;70;30;30;5a;1
39602;142320;2704001;1129001;3,10;25,50;N0040.0000800;N0003.0000010;40P;3s;70;30;30;5a;1
39603;142320;2704001;1129001;95,00;39,00;N3008.0000000;;u-8;;70;30;30;5a;1
39604;142324;2706002;1129004;0,00;8,00;N3011.0000000;;u-11;;90;70;30;5a;1
39605;142324;2706002;1129004;100,00;92,00;N0047.1000000;N0003.0000000;47*;3;90;70;30;5a;1
39606;142344;2716001;1129004;34,20;30,90;N0059.1000000;;59*;;100;70;81;5a;1
39607;142344;2716001;1129004;48,20;55,30;N0059.0000100;;59A;;100;70;81;5a;1
39608;142344;2716001;1129004;17,60;13,80;N3011.0000000;N0059.1000000;u-11;59*;100;70;81;5a;1
39609;142348;2718003;1128999;39,00;23,10;N0042.0130000;;42t;;30;10;00;5a;1
39610;142348;2718003;1128999;0,00;24,60;N0025.0010000;;25a;;30;10;00;5a;1
39611;142348;2718003;1128999;0,00;14,20;N0042.0000200;N3011.0000000;42C;u-11;30;10;00;5a;1
39612;142348;2718003;1128999;61,00;38,20;N0025.0170000;;25au;;30;10;00;5a;1
39613;142368;2728001;1129007;0,00;1,10;N3011.0000000;;u-11;;81;70;20;5a;1
39614;142368;2728001;1129007;100,00;98,90;N0047.0000300;N0047.0001600;47D;47H;81;70;20;5a;1
39615;142372;2730003;1129002;100,00;100,00;N0040.0000800;;40P;;70;70;20;5a;1
39616;142380;2734010;1128998;67,30;64,30;N0025.0010010;N0034.0020000;25as;34b;20;00;00;5a;1
39617;142380;2734010;1128998;32,70;35,70;N0025.0010000;N0025.0001700;25a;25O;20;00;00;5a;1
39618;142384;2736028;1128995;29,20;36,70;N0003.0000000;;3;;81;20;20;5a;1
39619;142384;2736028;1128995;70,80;63,30;N0019.0010000;;19a;;81;20;20;5a;1
39620;142388;2738001;1128998;29,60;41,50;N0057.0000200;;57C;;100;70;81;4;1
39621;142388;2738001;1128998;0,60;15,30;N3011.0000000;;u-11;;100;70;81;4;1
39622;142388;2738001;1128998;0,00;9,00;N0057.0000200;;57C;;100;70;81;4;1
39623;142388;2738001;1128998;69,80;32,40;N0024.0000000;N0057.0000200;24;57C;100;70;81;4;1
39624;142388;2738001;1128998;0,00;1,80;N0058.0000000;;58;;100;70;81;4;1
39625;142411;2802005;1129005;100,00;100,00;N0057.0001400;N0057.0000200;57V;57C;100;83;82;4;3
39626;142811;2498996;1127995;100,00;100,00;N0035.0000700;N0035.0010000;35M;35A;20;20;20;M;1
39627;142830;2553006;1127981;69,40;57,30;N2001.0000000;;AV;;-10;-10;-10;1;1
39628;142830;2553006;1127981;30,60;42,70;N0060.0000000;;60;;-10;-10;-10;1;1
39629;142838;2556999;1128000;100,00;100,00;N0012.0140000;;12w;;50;40;20;1;1
39630;142842;2558998;1128002;0,00;0,60;N3003.0000000;;u-3;;40;40;20;1;1
39631;142842;2558998;1128002;100,00;86,50;N0009.0010000;N0011.0000000;9a;11;40;40;20;1;1
39632;142842;2558998;1128002;0,00;13,00;N0022.0000000;;22;;40;40;20;1;1
39633;142846;2560997;1127999;100,00;74,40;N0029.0000100;;29A;;40;40;20;1;1
39634;142846;2560997;1127999;0,00;17,90;N3001.0000000;;u-1;;40;40;20;1;1
39635;142846;2560997;1127999;0,00;2,70;N3002.0000000;;u-2;;40;40;20;1;1
39636;142846;2560997;1127999;0,00;5,00;N3002.0000000;;u-2;;40;40;20;1;1
39637;142854;2565003;1128005;0,00;16,30;N3002.0000000;;u-2;;40;40;40;1;1
39638;142854;2565003;1128005;0,00;12,30;N3001.0000000;;u-1;;40;40;40;1;1
39639;142854;2565003;1128005;0,00;6,20;N0025.0001900;;25F;;40;40;40;1;1
39640;142854;2565003;1128005;0,00;1,50;N0065.0000000;;65;;40;40;40;1;1
39641;142854;2565003;1128005;100,00;63,70;N0025.0001900;;25F;;40;40;40;1;1
39642;142858;2567001;1128004;100,00;100,00;N0012.0010000;;12a;;50;40;40;1;1
39643;142906;2591001;1127999;0,00;3,40;N0053.1000002;;53*Ta;;82;20;20;2b;2
39644;142906;2591001;1127999;0,00;2,80;N0053.1000002;;53*Ta;;82;20;20;2b;2
39645;142906;2591001;1127999;70,30;38,40;N3008.0000000;;u-8;;82;20;20;2b;2
39646;142906;2591001;1127999;29,70;55,40;N0053.1000002;;53*Ta;;82;20;20;2b;2
39647;142914;2595002;1127997;28,60;43,90;N0053.1000011;;53*sLä;;83;82;20;2b;3
39648;142914;2595002;1127997;24,70;33,40;N3008.0000000;;u-8;;83;82;20;2b;3
39649;142914;2595002;1127997;0,00;4,60;N0053.1000011;;53*sLä;;83;82;20;2b;3
39650;142914;2595002;1127997;46,70;18,20;N2006.0000000;;Berb;;83;82;20;2b;3
39651;142918;2596995;1127996;100,00;100,00;N0053.0000100;;53A;;83;82;20;2b;3
39652;142922;2598995;1127998;0,00;12,80;N3001.0000000;;u-1;;82;20;20;2b;2
39653;142922;2598995;1127998;56,10;25,80;N0065.0000000;;65;;82;20;20;2b;2
39654;142922;2598995;1127998;0,00;21,90;N0053.1000000;;53*;;82;20;20;2b;2
39655;142922;2598995;1127998;43,40;35,50;N0053.1000000;;53*;;82;20;20;2b;2
39656;142922;2598995;1127998;0,50;3,90;N3008.0000000;;u-8;;82;20;20;2b;2
39657;142934;2605015;1127999;61,10;49,10;N0023.0001600;N0053.1000000;23H;53*;20;20;20;2b;3
39658;142934;2605015;1127999;0,00;8,50;N0038.0001200;;38S;;20;20;20;2b;3
39659;142934;2605015;1127999;38,90;42,30;N0040.0130800;N0053.1000000;40Pt;53*;20;20;20;2b;3
39660;142946;2610994;1127999;71,30;54,00;N0038.0001200;N0065.1000000;38S;65*;20;20;20;2b;3
39661;142946;2610994;1127999;28,70;28,50;N3010.0000000;;u-10;;20;20;20;2b;3
39662;142946;2610994;1127999;0,00;10,30;N0038.0001200;N0065.1000000;38S;65*;20;20;20;2b;3
39663;142946;2610994;1127999;0,00;5,80;N3002.0000000;;u-2;;20;20;20;2b;3
39664;142946;2610994;1127999;0,00;1,50;N0065.1000000;;65*;;20;20;20;2b;3
39665;142950;2612997;1128001;100,00;100,00;N0038.0001200;;38S;;20;20;20;2b;3
39666;142954;2615000;1128002;0,00;1,40;N3010.0000000;;u-10;;20;20;20;2b;3
39667;142954;2615000;1128002;100,00;98,60;N0065.1000000;N0038.0001200;65*;38S;20;20;20;2b;3
39668;142970;2623000;1128000;1,10;17,80;N3008.0000000;;u-8;;20;20;20;2b;3
39669;142970;2623000;1128000;34,20;48,00;N0025.0001100;;25Q;;20;20;20;2b;3
39670;142970;2623000;1128000;64,60;34,30;N0038.0001200;N0025.0001100;38S;25Q;20;20;20;2b;3
39671;142974;2624994;1127999;100,00;100,00;N0025.0001100;;25Q;;20;20;20;2b;2
39672;143006;2641003;1128005;100,00;100,00;N0065.0000000;;65;;82;20;20;2b;2
39673;143010;2642998;1127999;0,00;11,60;N0053.1000000;N0060.1000000;53*;60*;82;20;20;2b;2
39674;143010;2642998;1127999;100,00;88,40;N0053.1000000;;53*;;82;20;20;2b;2
39675;143014;2644997;1128001;100,00;100,00;N0052.0000000;;52;;82;20;20;2b;2
39676;143018;2646997;1128000;100,00;100,00;N0053.1000000;;53*;;83;20;20;3;3
39677;143022;2648998;1128002;100,00;100,00;N0059.0000200;N0058.0000600;59C;58L;100;83;20;3;3
39678;143047;2681005;1127991;100,00;100,00;N0047.0000000;N0047.0001600;47;47H;82;70;83;4;2
39679;143051;2683005;1128004;64,20;26,50;N3008.0000000;N0047.0000000;u-8;47;81;70;81;5a;1
39680;143051;2683005;1128004;35,80;73,50;N0047.0000000;N0047.0001600;47;47H;81;70;81;5a;1
39681;143055;2685001;1128001;97,10;72,40;N0034.0010000;N0033.0100000;34a;33m;70;30;20;5a;1
39682;143055;2685001;1128001;2,90;27,60;N0034.0010000;;34a;;70;30;20;5a;1
39683;143063;2689001;1127998;71,00;56,00;N0040.0000800;;40P;;70;70;20;5a;1
39684;143063;2689001;1127998;29,00;44,00;N3008.0000000;N3005.0000000;u-8;u-5;70;70;20;5a;1
39685;143071;2693006;1128005;38,60;37,80;N0042.0000200;;42C;;30;30;00;5a;1
39686;143071;2693006;1128005;30,50;16,70;N0042.0110000;N3011.0000000;42r;u-11;30;30;00;5a;1
39687;143071;2693006;1128005;4,40;8,90;N0042.0130000;;42t;;30;30;00;5a;1
39688;143071;2693006;1128005;26,50;24,80;N0042.0000200;;42C;;30;30;00;5a;1
39689;143071;2693006;1128005;0,00;11,90;N0042.0130000;;42t;;30;30;00;5a;1
39690;143075;2695007;1128003;5,80;22,80;N3011.0000000;N0003.0000010;u-11;3s;70;70;20;5a;1
39691;143075;2695007;1128003;0,00;2,10;N0003.0000000;;3;;70;70;20;5a;1
39692;143075;2695007;1128003;71,10;28,30;N0003.0000010;;3s;;70;70;20;5a;1
39693;143075;2695007;1128003;19,50;29,20;N0003.0000000;;3;;70;70;20;5a;1
39694;143075;2695007;1128003;3,60;17,50;N0040.0000800;N0040.0000820;40P;40PBl;70;70;20;5a;1
39695;143091;2703008;1128012;0,00;20,90;N0024.0000000;N0004.0000000;24;4;70;30;30;5a;1
39696;143091;2703008;1128012;39,20;21,90;N0003.0000000;N0024.0000000;3;24;70;30;30;5a;1
39697;143091;2703008;1128012;60,80;57,20;N0003.0000000;;3;;70;30;30;5a;1
39698;143095;2705003;1128004;100,00;100,00;N0003.0000000;N0003.0000010;3;3s;70;30;30;5a;1
39699;143107;2710999;1127999;0,00;4,10;N3011.0000000;N2010.0000000;u-11;Junip;90;70;81;5a;1
39700;143107;2710999;1127999;27,00;47,80;N0059.0000500;N0058.0000000;59J;58;90;70;81;5a;1
39701;143107;2710999;1127999;72,90;48,10;N3008.0000000;N2010.0000000;u-8;Junip;90;70;81;5a;1
39702;143115;2715003;1128020;88,20;83,10;N0058.0000020;;58Bl;;90;70;81;5a;1
